"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007","P009008","P009009","P009010","P009011","P009012","P009013","P009014","P009015","P009016","P009017","P009018","P009019","P009020","P009021","P009022","P009023","P009024","P009025","P009026","P009027","P009028","P009029","P009030","P009031","P009032","P009033","P009034","P009035","P009036","P009037","P009038","P009039","P009040","P009041","P009042","P009043","P009044","P009045","P009046","P009047","P009048","P009049","P009050","P009051","P009052","P009053","P009054","P009055","P009056","P009057","P009058","P009059","P009060","P009061","P009062","P009063","P009064","P009065","P009066","P009067","P009068","P009069","P009070","P009071","P009072","P009073",
"1500000US420034511053","Block Group 3, Census Tract 4511.05, Allegheny County, Pennsylvania","1838","56","1782","1749","1560","88","1","92","0","8","33","31","14","2","11","0","0","1","2","0","0","1","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034513001","Block Group 1, Census Tract 4513, Allegheny County, Pennsylvania","3466","71","3395","3346","2992","133","4","213","0","4","49","49","18","1","11","0","5","0","2","0","0","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034513002","Block Group 2, Census Tract 4513, Allegheny County, Pennsylvania","1341","16","1325","1292","1233","43","0","16","0","0","33","33","17","1","11","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034513003","Block Group 3, Census Tract 4513, Allegheny County, Pennsylvania","1441","13","1428","1418","1354","23","1","31","5","4","10","10","5","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034513004","Block Group 4, Census Tract 4513, Allegheny County, Pennsylvania","885","12","873","867","846","13","0","8","0","0","6","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034520001","Block Group 1, Census Tract 4520, Allegheny County, Pennsylvania","474","6","468","465","458","1","1","5","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034520002","Block Group 2, Census Tract 4520, Allegheny County, Pennsylvania","1744","10","1734","1718","1663","37","0","18","0","0","16","16","4","1","9","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034520003","Block Group 3, Census Tract 4520, Allegheny County, Pennsylvania","1560","18","1542","1521","1463","41","1","13","0","3","21","19","14","1","1","0","0","2","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034520004","Block Group 4, Census Tract 4520, Allegheny County, Pennsylvania","1282","8","1274","1260","1240","18","1","1","0","0","14","14","8","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034530031","Block Group 1, Census Tract 4530.03, Allegheny County, Pennsylvania","1276","8","1268","1260","1224","16","1","18","1","0","8","8","3","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034530032","Block Group 2, Census Tract 4530.03, Allegheny County, Pennsylvania","617","11","606","597","596","1","0","0","0","0","9","9","5","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034530041","Block Group 1, Census Tract 4530.04, Allegheny County, Pennsylvania","1873","13","1860","1844","1720","52","1","69","0","2","16","16","10","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034530042","Block Group 2, Census Tract 4530.04, Allegheny County, Pennsylvania","1944","28","1916","1883","1758","67","0","55","0","3","33","33","16","7","6","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034530043","Block Group 3, Census Tract 4530.04, Allegheny County, Pennsylvania","2353","62","2291","2252","1914","173","4","155","1","5","39","35","15","0","9","0","0","0","3","0","0","0","0","0","0","8","0","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034530044","Block Group 4, Census Tract 4530.04, Allegheny County, Pennsylvania","785","13","772","762","728","18","4","11","1","0","10","5","1","0","1","1","2","0","0","0","0","0","0","0","0","0","0","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034550001","Block Group 1, Census Tract 4550, Allegheny County, Pennsylvania","1459","10","1449","1433","1403","23","1","5","0","1","16","16","7","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560011","Block Group 1, Census Tract 4560.01, Allegheny County, Pennsylvania","952","2","950","945","918","26","0","1","0","0","5","5","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560012","Block Group 2, Census Tract 4560.01, Allegheny County, Pennsylvania","2571","29","2542","2520","2415","27","1","69","0","8","22","20","10","3","6","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560031","Block Group 1, Census Tract 4560.03, Allegheny County, Pennsylvania","887","16","871","850","777","17","0","52","2","2","21","20","13","1","5","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560032","Block Group 2, Census Tract 4560.03, Allegheny County, Pennsylvania","2942","8","2934","2913","2729","64","2","118","0","0","21","21","7","0","7","0","4","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560033","Block Group 3, Census Tract 4560.03, Allegheny County, Pennsylvania","2272","29","2243","2212","2029","17","2","163","0","1","31","30","8","1","12","0","0","8","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560041","Block Group 1, Census Tract 4560.04, Allegheny County, Pennsylvania","1726","17","1709","1680","1578","52","1","46","0","3","29","29","10","11","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034560042","Block Group 2, Census Tract 4560.04, Allegheny County, Pennsylvania","3066","40","3026","2994","2663","117","1","209","0","4","32","31","11","2","9","0","2","0","0","0","0","3","0","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034571001","Block Group 1, Census Tract 4571, Allegheny County, Pennsylvania","763","4","759","746","733","6","2","4","0","1","13","12","1","1","4","6","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034571002","Block Group 2, Census Tract 4571, Allegheny County, Pennsylvania","665","5","660","647","590","42","1","9","0","5","13","13","7","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034572001","Block Group 1, Census Tract 4572, Allegheny County, Pennsylvania","591","8","583","559","465","88","0","4","0","2","24","24","14","1","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034572002","Block Group 2, Census Tract 4572, Allegheny County, Pennsylvania","847","14","833","819","771","20","0","27","0","1","14","14","5","0","7","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034572003","Block Group 3, Census Tract 4572, Allegheny County, Pennsylvania","1378","13","1365","1347","1304","31","0","11","0","1","18","18","15","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034572004","Block Group 4, Census Tract 4572, Allegheny County, Pennsylvania","904","14","890","882","847","24","0","9","0","2","8","7","4","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034580001","Block Group 1, Census Tract 4580, Allegheny County, Pennsylvania","634","8","626","616","601","3","0","12","0","0","10","8","2","0","5","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034580002","Block Group 2, Census Tract 4580, Allegheny County, Pennsylvania","3406","51","3355","3324","3065","57","1","193","6","2","31","30","5","5","12","1","1","2","3","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034580003","Block Group 3, Census Tract 4580, Allegheny County, Pennsylvania","1740","9","1731","1722","1702","13","0","7","0","0","9","8","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034580004","Block Group 4, Census Tract 4580, Allegheny County, Pennsylvania","1300","1","1299","1299","1257","15","1","25","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034591011","Block Group 1, Census Tract 4591.01, Allegheny County, Pennsylvania","1708","10","1698","1674","1525","134","0","15","0","0","24","23","15","2","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034591021","Block Group 1, Census Tract 4591.02, Allegheny County, Pennsylvania","2083","12","2071","2054","1964","44","0","44","0","2","17","15","7","0","8","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034591022","Block Group 2, Census Tract 4591.02, Allegheny County, Pennsylvania","990","5","985","975","951","11","0","11","0","2","10","10","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034591023","Block Group 3, Census Tract 4591.02, Allegheny County, Pennsylvania","2585","45","2540","2512","2346","58","0","104","0","4","28","28","8","2","15","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034592011","Block Group 1, Census Tract 4592.01, Allegheny County, Pennsylvania","1643","19","1624","1619","1541","37","1","40","0","0","5","4","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034592012","Block Group 2, Census Tract 4592.01, Allegheny County, Pennsylvania","1997","58","1939","1922","1591","100","4","226","1","0","17","17","8","1","3","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034592013","Block Group 3, Census Tract 4592.01, Allegheny County, Pennsylvania","1765","41","1724","1702","1607","50","0","40","0","5","22","19","13","4","2","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034592014","Block Group 4, Census Tract 4592.01, Allegheny County, Pennsylvania","583","5","578","570","558","9","0","3","0","0","8","7","2","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034592021","Block Group 1, Census Tract 4592.02, Allegheny County, Pennsylvania","661","8","653","648","634","10","0","4","0","0","5","5","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034600011","Block Group 1, Census Tract 4600.01, Allegheny County, Pennsylvania","2613","17","2596","2578","2511","47","1","18","0","1","18","18","3","1","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034600012","Block Group 2, Census Tract 4600.01, Allegheny County, Pennsylvania","1637","10","1627","1614","1604","2","0","7","0","1","13","13","1","4","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034600021","Block Group 1, Census Tract 4600.02, Allegheny County, Pennsylvania","641","7","634","627","606","13","0","8","0","0","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034600022","Block Group 2, Census Tract 4600.02, Allegheny County, Pennsylvania","1995","9","1986","1970","1914","22","3","29","1","1","16","15","6","1","8","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034600023","Block Group 3, Census Tract 4600.02, Allegheny County, Pennsylvania","786","2","784","778","764","13","0","0","0","1","6","6","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034610001","Block Group 1, Census Tract 4610, Allegheny County, Pennsylvania","1084","70","1014","987","945","36","3","1","0","2","27","24","12","8","1","0","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034621001","Block Group 1, Census Tract 4621, Allegheny County, Pennsylvania","643","5","638","616","578","37","0","0","1","0","22","21","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034621002","Block Group 2, Census Tract 4621, Allegheny County, Pennsylvania","600","1","599","598","579","17","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034621003","Block Group 3, Census Tract 4621, Allegheny County, Pennsylvania","1384","25","1359","1308","838","456","2","11","0","1","51","51","35","6","3","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034626001","Block Group 1, Census Tract 4626, Allegheny County, Pennsylvania","878","12","866","837","682","147","0","6","0","2","29","28","25","0","2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034626002","Block Group 2, Census Tract 4626, Allegheny County, Pennsylvania","898","15","883","855","723","119","2","6","0","5","28","28","22","2","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034626003","Block Group 3, Census Tract 4626, Allegheny County, Pennsylvania","769","10","759","735","632","94","0","2","1","6","24","24","17","3","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034626004","Block Group 4, Census Tract 4626, Allegheny County, Pennsylvania","1190","18","1172","1125","885","239","0","1","0","0","47","46","42","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034639001","Block Group 1, Census Tract 4639, Allegheny County, Pennsylvania","1192","20","1172","1151","991","157","1","1","0","1","21","20","15","3","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034639002","Block Group 2, Census Tract 4639, Allegheny County, Pennsylvania","728","15","713","688","528","151","0","6","0","3","25","24","20","0","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034639003","Block Group 3, Census Tract 4639, Allegheny County, Pennsylvania","742","9","733","710","485","214","0","6","0","5","23","21","10","7","4","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034643001","Block Group 1, Census Tract 4643, Allegheny County, Pennsylvania","1297","16","1281","1270","1216","43","2","7","0","2","11","11","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034643002","Block Group 2, Census Tract 4643, Allegheny County, Pennsylvania","789","2","787","780","664","107","1","8","0","0","7","7","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034643003","Block Group 3, Census Tract 4643, Allegheny County, Pennsylvania","665","11","654","639","609","23","0","5","0","2","15","15","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034643004","Block Group 4, Census Tract 4643, Allegheny County, Pennsylvania","579","8","571","562","542","14","2","4","0","0","9","9","7","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034644001","Block Group 1, Census Tract 4644, Allegheny County, Pennsylvania","447","9","438","424","326","89","1","7","0","1","14","13","6","4","0","0","0","0","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034644002","Block Group 2, Census Tract 4644, Allegheny County, Pennsylvania","922","15","907","861","367","486","2","2","0","4","46","45","33","4","4","0","0","1","1","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034644003","Block Group 3, Census Tract 4644, Allegheny County, Pennsylvania","1081","15","1066","995","524","465","3","2","0","1","71","63","57","2","0","0","0","3","1","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034644004","Block Group 4, Census Tract 4644, Allegheny County, Pennsylvania","992","18","974","938","643","293","1","1","0","0","36","34","30","1","0","0","0","1","2","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034656001","Block Group 1, Census Tract 4656, Allegheny County, Pennsylvania","995","16","979","947","846","71","0","29","1","0","32","29","10","3","11","2","2","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034656002","Block Group 2, Census Tract 4656, Allegheny County, Pennsylvania","1378","17","1361","1335","1266","66","0","3","0","0","26","25","18","5","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034658001","Block Group 1, Census Tract 4658, Allegheny County, Pennsylvania","1545","25","1520","1500","1430","57","3","7","1","2","20","19","13","1","3","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034658002","Block Group 2, Census Tract 4658, Allegheny County, Pennsylvania","1141","13","1128","1100","1042","51","1","5","0","1","28","28","16","2","7","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US420034658003","Block Group 3, Census Tract 4658, Allegheny County, Pennsylvania","892","15","877","849","822","26","0","1","0","0","28","27","18","3","5","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
