"year","pf_id","facility","pollutant","tons_per_yr","ghg","hap","criteria","sulfur","current","lat","lon"
2013.0,737293.0,Galvtech,"Particulate Matter < 2.5 Microns, Filterable",2.3,0,0,1,0,1,40.389788,-79.931697
2013.0,737293.0,Galvtech,"Particulate Matter, Condensable",0.93,0,0,1,0,1,40.389788,-79.931697
2013.0,737293.0,Galvtech,Sulfur Oxides,0.1,0,0,1,0,1,40.389788,-79.931697
2013.0,737293.0,Galvtech,Toluene,0.0,0,1,0,0,1,40.389788,-79.931697
2013.0,737293.0,Galvtech,Volatile Organic Compounds,1.96,0,0,1,0,1,40.389788,-79.931697
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Ammonia,0.0,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Benzene,0.12,0,1,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Carbon Dioxide,10498.35,1,0,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Carbon Monoxide,30.22,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Ethylbenzene,0.02,0,1,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Formaldehyde,0.21,0,1,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Hexane,0.28,0,1,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Lead,0.0004,0,1,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Methane,3.66,1,0,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Nitrogen Oxides,20.65,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Nitrous Oxide (N2O),0.01,1,0,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter < 10 Microns, Filterable",3.86,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter < 2.5 Microns, Filterable",1.76,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,"Particulate Matter, Condensable",1.18,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Sulfur Oxides,1.66,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Toluene,0.02,0,1,0,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Volatile Organic Compounds,7.63,0,0,1,0,1,40.435127,-79.972052
2013.0,737294.0,Lindy Paving - Second Avenue Plant,Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.435127,-79.972052
2013.0,737297.0,PPG IND/CHEM TECH CTR,Ammonia,0.01,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Carbon Dioxide,3890.37,1,0,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Carbon Monoxide,2.74,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Formaldehyde,0.0,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Hexane,0.32,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Hydrochloric Acid,0.61,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Mercury,0.0001,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Methane,0.07,1,0,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Methanol,0.46,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Methylene Chloride (Dichloromethane),1.52,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Nitrogen Oxides,3.4,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Nitrous Oxide (N2O),0.0,1,0,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,"Particulate Matter < 10 Microns, Filterable",0.84,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,"Particulate Matter < 2.5 Microns, Filterable",0.84,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,"Particulate Matter, Condensable",0.19,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Styrene,0.05,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Sulfur Oxides,0.05,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Toluene,2.54,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Trichloroethylene,0.1,0,1,0,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Volatile Organic Compounds,10.55,0,0,1,0,0,40.442122,-79.732379
2013.0,737297.0,PPG IND/CHEM TECH CTR,Xylenes (Isomers And Mixture),0.26,0,1,0,0,0,40.442122,-79.732379
2013.0,737308.0,CP IND INC/MCKEESPORT,Ammonia,0.17,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Carbon Dioxide,2.54,1,0,0,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Carbon Monoxide,3.95,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Hexane,0.09,0,1,0,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.16,0,1,0,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Nitrogen Oxides,5.27,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,"Particulate Matter < 10 Microns, Filterable",1.71,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,"Particulate Matter < 2.5 Microns, Filterable",1.71,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,"Particulate Matter, Condensable",1.93,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Sulfur Oxides,0.04,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Toluene,0.03,0,1,0,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Volatile Organic Compounds,3.63,0,0,1,0,0,40.335,-79.85333
2013.0,737308.0,CP IND INC/MCKEESPORT,Xylenes (Isomers And Mixture),0.18,0,1,0,0,0,40.335,-79.85333
2013.0,737309.0,CHASE CORP/BLAWNOX,Carbon Dioxide,296.7,1,0,0,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,Carbon Monoxide,0.21,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,Nitrogen Oxides,0.25,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,"Particulate Matter < 10 Microns, Filterable",0.04,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,"Particulate Matter < 2.5 Microns, Filterable",0.04,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,"Particulate Matter, Condensable",0.02,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,Sulfur Oxides,0.0,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,Toluene,4.22,0,1,0,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,Volatile Organic Compounds,4.76,0,0,1,0,0,40.487515,-79.865294
2013.0,737309.0,CHASE CORP/BLAWNOX,Xylenes (Isomers And Mixture),0.08,0,1,0,0,0,40.487515,-79.865294
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Ammonia,0.25,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Benzene,0.0,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Carbon Dioxide,9386.04,1,0,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Carbon Monoxide,6.55,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Chromium,0.0,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Ethylene Oxide,0.05,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Formaldehyde,0.09,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Hexane,0.14,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Methane,0.17,1,0,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Methanol,0.63,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Nickel,0.0,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Nitrogen Oxides,7.84,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Nitrous Oxide (N2O),0.02,1,0,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,"Particulate Matter < 10 Microns, Filterable",1.09,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,"Particulate Matter < 2.5 Microns, Filterable",1.09,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,"Particulate Matter, Condensable",1.29,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Sulfur Oxides,0.08,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Toluene,0.0,0,1,0,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Volatile Organic Compounds,2.88,0,0,1,0,0,40.436389,-79.986111
2013.0,737310.0,MERCY HOSP OF PGH/PGH,Xylenes (Isomers And Mixture),1.52,0,1,0,0,0,40.436389,-79.986111
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Ammonia,0.02,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Benzene,0.0,0,1,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Carbon Dioxide,5343.85,1,0,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Carbon Monoxide,3.8,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Formaldehyde,0.0,0,1,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Hexane,0.08,0,1,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Methane,0.1,1,0,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Nickel,0.0,0,1,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Nitrogen Oxides,4.7,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Nitrous Oxide (N2O),0.08,1,0,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,"Particulate Matter < 10 Microns, Filterable",0.1,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,"Particulate Matter < 2.5 Microns, Filterable",0.09,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,"Particulate Matter, Condensable",0.23,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Sulfur Oxides,0.05,0,0,1,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Toluene,0.0,0,1,0,0,0,40.47111,-80.04222
2013.0,737313.0,PA DEPT OF CORR/PGH SCI,Volatile Organic Compounds,0.63,0,0,1,0,0,40.47111,-80.04222
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Ammonia,0.32,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Benzene,0.0,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Carbon Dioxide,12283.35,1,0,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Carbon Monoxide,8.59,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Chromium,0.0,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Formaldehyde,0.0,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Glycol Ethers,4.64,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Hexane,0.19,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Isophorone,1.44,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Lead,0.01,0,1,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Methane,0.23,1,0,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Methyl Isobutyl Ketone (4-Methyl-2-Pentanone),0.48,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Methyl Methacrylate,0.06,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Naphthalene,0.3,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Nickel,0.0,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Nitrogen Oxides,10.23,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Nitrous Oxide (N2O),0.03,1,0,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant","Particulate Matter < 10 Microns, Filterable",3.86,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant","Particulate Matter < 2.5 Microns, Filterable",3.86,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant","Particulate Matter, Condensable",0.58,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Styrene,0.0,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Sulfur Oxides,0.06,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Toluene,1.02,0,1,0,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Volatile Organic Compounds,32.34,0,0,1,0,1,40.536826,-79.785659
2013.0,737314.0,"PPG Industries, Inc. - Springdale Industrial Coatings Plant",Xylenes (Isomers And Mixture),4.42,0,1,0,0,1,40.536826,-79.785659
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Ammonia,0.06,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Benzene,0.0,0,1,0,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Carbon Monoxide,19.15,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Formaldehyde,0.0,0,1,0,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Hexane,0.03,0,1,0,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Nitrogen Oxides,1.19,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,"Particulate Matter < 10 Microns, Filterable",0.19,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,"Particulate Matter < 2.5 Microns, Filterable",0.06,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,"Particulate Matter, Condensable",0.13,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Sulfur Oxides,5.82,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Toluene,0.0,0,1,0,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Volatile Organic Compounds,1.98,0,0,1,0,0,40.47194,-80.04917
2013.0,737315.0,LANE MCKEES ROCK ASPHALT PLT/MCKEES ROCK,Xylenes (Isomers And Mixture),0.13,0,1,0,0,0,40.47194,-80.04917
2013.0,737316.0,Lindy Paving Asphalt Plant,Ammonia,0.0,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Benzene,0.08,0,1,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Carbon Dioxide,8679.16,1,0,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Carbon Monoxide,24.77,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Ethylbenzene,0.02,0,1,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Formaldehyde,0.18,0,1,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Lead,0.0003,0,1,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Methane,3.04,1,0,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Nitrogen Oxides,14.8,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Nitrous Oxide (N2O),0.01,1,0,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,"Particulate Matter < 10 Microns, Filterable",4.41,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,"Particulate Matter < 2.5 Microns, Filterable",1.7,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,"Particulate Matter, Condensable",2.5,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Sulfur Oxides,1.25,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Toluene,0.01,0,1,0,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Volatile Organic Compounds,10.98,0,0,1,0,1,40.494157,-80.073618
2013.0,737316.0,Lindy Paving Asphalt Plant,Xylenes (Isomers And Mixture),0.03,0,1,0,0,1,40.494157,-80.073618
2013.0,737318.0,U. S. Steel - Irvin Plant,"1,2-Ethanediol (Ethylene Glycol)",0.18,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Ammonia,2.91,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Benzene,0.66,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Carbon Dioxide,396493.93,1,0,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Carbon Disulfide,0.22,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Carbon Monoxide,312.92,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Chlorine,0.45,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Glycol Ethers,0.32,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Hexane,1.1,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Hydrochloric Acid,29.7,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Lead,0.0003,0,1,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Methane,4.74,1,0,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Nitrogen Oxides,753.6,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Nitrous Oxide (N2O),2.13,1,0,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,"Particulate Matter < 10 Microns, Filterable",49.42,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,"Particulate Matter < 2.5 Microns, Filterable",43.39,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,"Particulate Matter, Condensable",21.51,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Sulfur Oxides,507.41,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Toluene,0.08,0,1,0,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Volatile Organic Compounds,70.3,0,0,1,0,1,40.333834,-79.90195
2013.0,737318.0,U. S. Steel - Irvin Plant,Xylenes (Isomers And Mixture),0.05,0,1,0,0,1,40.333834,-79.90195
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Ammonia,0.08,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Benzene,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Carbon Dioxide,2630.29,1,0,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Carbon Disulfide,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Carbon Monoxide,2.13,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Ethylene Oxide,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Formaldehyde,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Hexane,0.04,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Methane,0.05,1,0,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,m-Xylene,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Nitrogen Oxides,2.63,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Nitrous Oxide (N2O),0.0,1,0,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,o-Xylene,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,"Particulate Matter < 10 Microns, Filterable",0.2,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,"Particulate Matter < 2.5 Microns, Filterable",0.2,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,"Particulate Matter, Condensable",0.15,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Sulfur Oxides,0.01,0,0,1,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Toluene,0.0,0,1,0,0,0,40.35417,-79.88028
2013.0,737319.0,KINDER MORGAN LIQUIDS TERM LLC/PETROL LIQUID STORAGE,Volatile Organic Compounds,1.7,0,0,1,0,0,40.35417,-79.88028
2013.0,737320.0,LHT Neville Island Terminals,"2,2,4-Trimethylpentane",0.2,0,1,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Ammonia,0.0,0,0,1,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Benzene,0.25,0,1,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Carbon Dioxide,762.55,1,0,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Carbon Monoxide,0.53,0,0,1,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Hexane,0.43,0,1,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Methane,0.02,1,0,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,m-Xylene,0.15,0,1,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Nitrogen Oxides,0.8,0,0,1,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,Nitrous Oxide (N2O),0.01,1,0,0,0,1,40.502184,-80.095397
2013.0,737320.0,LHT Neville Island Terminals,"Particulate Matter < 10 Microns, Filterable",0.05,0,0,1,0,1,40.502184,-80.095397
